flight_date,origin,destination,fare_class,booking_channel,passengers,avg_fare,revenue,load_factor
2024-07-03,JFK,LAX,First,Corporate,8,1469.31,11754.48,0.96
2024-07-03,ATL,BOS,Economy,Mobile App,63,135.39,8529.57,0.91
2024-07-03,ATL,BOS,Premium Economy,Website,24,320.64,7695.36,0.92
2024-07-03,ATL,BOS,Business,Website,11,880.45,9684.95,0.57
2024-07-03,ATL,BOS,First,Travel Agent,17,1589.62,27023.54,0.72
2024-07-03,DEN,ORD,Economy,Travel Agent,178,118.53,21098.34,0.61
2024-07-03,DEN,ORD,Premium Economy,Mobile App,17,400.75,6812.75,0.6
2024-07-03,DEN,ORD,Business,Travel Agent,25,675.68,16892.0,0.88
2024-07-03,DEN,ORD,First,Corporate,13,1424.59,18519.67,0.81
2024-07-03,JFK,MIA,Economy,Website,89,123.13,10958.57,0.68
2024-07-03,JFK,MIA,Premium Economy,Website,18,394.55,7101.9,0.63
2024-07-03,JFK,MIA,Business,Website,14,827.32,11582.48,0.83
2024-07-03,JFK,MIA,First,Mobile App,25,1465.83,36645.75,0.65
2024-07-04,JFK,LAX,Economy,Website,109,138.29,15073.61,0.61
2024-07-04,JFK,LAX,Premium Economy,Website,31,428.19,13273.89,0.81
2024-07-04,JFK,LAX,Business,Corporate,23,976.27,22454.21,0.9
2024-07-04,JFK,LAX,First,Corporate,12,1305.81,15669.72,0.77
2024-07-04,DEN,ORD,Economy,Corporate,162,125.37,20309.94,0.59
2024-07-04,DEN,ORD,Premium Economy,Website,33,391.63,12923.79,0.65
2024-07-04,DEN,ORD,Business,Mobile App,39,685.13,26720.07,0.79
2024-07-04,DEN,ORD,First,Corporate,6,1560.38,9362.28,0.89
2024-07-04,JFK,MIA,Economy,Corporate,122,130.88,15967.36,0.74
2024-07-04,JFK,MIA,Premium Economy,Corporate,3,287.94,863.82,0.7
2024-07-04,JFK,MIA,Business,Corporate,30,814.06,24421.8,0.83
2024-07-04,JFK,MIA,First,Travel Agent,7,1764.32,12350.24,0.71
2024-07-04,ATL,BOS,Economy,Mobile App,75,119.27,8945.25,0.69
2024-07-04,ATL,BOS,Premium Economy,Website,13,404.69,5260.97,0.55
2024-07-04,ATL,BOS,Business,Corporate,35,913.54,31973.9,0.65
2024-07-04,ATL,BOS,First,Corporate,4,1551.57,6206.28,0.93
2024-07-04,SFO,SEA,Economy,Travel Agent,19,161.13,3061.47,0.62
2024-07-04,SFO,SEA,Premium Economy,Travel Agent,30,353.3,10599.0,0.88
2024-07-04,SFO,SEA,Business,Website,5,716.72,3583.6,0.67
2024-07-04,SFO,SEA,First,Mobile App,31,1348.66,41808.46,0.84
2024-07-04,BOS,DCA,Economy,Travel Agent,142,160.23,22752.66,0.86
2024-07-04,BOS,DCA,Premium Economy,Mobile App,29,309.14,8965.06,0.78
2024-07-04,BOS,DCA,Business,Website,17,641.41,10903.97,0.91
2024-07-04,BOS,DCA,First,Mobile App,6,1473.41,8840.46,0.57
2024-07-05,JFK,SFO,Economy,Travel Agent,5,126.7,633.5,0.59
2024-07-05,JFK,SFO,Premium Economy,Mobile App,17,329.56,5602.52,0.62
2024-07-05,JFK,SFO,Business,Mobile App,6,891.21,5347.26,0.93
2024-07-05,JFK,SFO,First,Corporate,28,1528.54,42799.12,0.65
2024-07-05,JFK,ORD,Economy,Website,149,132.3,19712.7,0.84
2024-07-05,JFK,ORD,Premium Economy,Website,32,377.75,12088.0,0.98
2024-07-05,JFK,ORD,Business,Corporate,31,858.09,26600.79,0.87
2024-07-05,JFK,ORD,First,Travel Agent,29,1618.57,46938.53,0.76
2024-07-05,DEN,ORD,Economy,Website,95,118.28,11236.6,0.61
2024-07-05,DEN,ORD,Premium Economy,Travel Agent,8,386.19,3089.52,0.89
2024-07-05,DEN,ORD,Business,Corporate,31,980.2,30386.2,0.6
2024-07-05,DEN,ORD,First,Mobile App,25,1345.68,33642.0,0.92
2024-07-05,LAX,SEA,Economy,Website,176,172.4,30342.4,0.78
2024-07-05,LAX,SEA,Premium Economy,Travel Agent,15,286.31,4294.65,0.75
2024-07-05,LAX,SEA,Business,Travel Agent,9,655.56,5900.04,0.93
2024-07-05,LAX,SEA,First,Website,21,1600.0,33600.0,0.71
2024-07-05,ORD,DFW,Economy,Travel Agent,125,145.46,18182.5,0.61
2024-07-05,ORD,DFW,Premium Economy,Corporate,26,326.61,8491.86,0.9
2024-07-05,ORD,DFW,Business,Mobile App,33,800.87,26428.71,0.58
2024-07-05,ORD,DFW,First,Corporate,9,1473.23,13259.07,0.85
2024-07-05,JFK,LAX,Economy,Corporate,113,169.21,19120.73,0.65
2024-07-05,JFK,LAX,Premium Economy,Travel Agent,10,336.13,3361.3,0.87
2024-07-05,JFK,LAX,Business,Corporate,30,984.23,29526.9,0.78
2024-07-05,JFK,LAX,First,Website,33,1420.02,46860.66,0.64
2024-07-05,ATL,BOS,Economy,Website,139,129.28,17969.92,0.76
2024-07-05,ATL,BOS,Premium Economy,Travel Agent,4,407.09,1628.36,0.62
2024-07-05,ATL,BOS,Business,Mobile App,20,708.79,14175.8,0.84
2024-07-05,ATL,BOS,First,Website,27,1369.39,36973.53,0.93
2024-07-05,SFO,SEA,Economy,Mobile App,57,150.79,8595.03,0.86
2024-07-05,SFO,SEA,Premium Economy,Website,9,318.67,2868.03,0.58
2024-07-05,SFO,SEA,Business,Corporate,8,786.28,6290.24,0.84
2024-07-05,SFO,SEA,First,Mobile App,8,1602.87,12822.96,0.71
2024-07-06,SFO,SEA,Economy,Corporate,69,117.16,8084.04,0.72
2024-07-06,SFO,SEA,Premium Economy,Corporate,38,359.29,13653.02,0.72
2024-07-06,SFO,SEA,Business,Corporate,15,985.52,14782.8,0.71
2024-07-06,SFO,SEA,First,Mobile App,19,1154.15,21928.85,0.78
2024-07-06,JFK,ORD,Economy,Corporate,169,164.37,27778.53,0.65
2024-07-06,JFK,ORD,Premium Economy,Mobile App,7,384.74,2693.18,0.88
2024-07-06,JFK,ORD,Business,Mobile App,11,915.26,10067.86,0.89
2024-07-06,JFK,ORD,First,Website,12,1628.15,19537.8,0.76
2024-07-06,JFK,SFO,Economy,Website,158,142.8,22562.4,0.65
2024-07-06,JFK,SFO,Premium Economy,Website,18,276.14,4970.52,0.57
2024-07-06,JFK,SFO,Business,Mobile App,7,849.81,5948.67,0.78
2024-07-06,JFK,SFO,First,Mobile App,12,1244.36,14932.32,0.67
2024-07-06,ORD,DFW,Economy,Website,10,152.54,1525.4,0.59
2024-07-06,ORD,DFW,Premium Economy,Website,39,343.79,13407.81,0.88
2024-07-06,ORD,DFW,Business,Corporate,32,878.28,28104.96,0.69
2024-07-06,ORD,DFW,First,Corporate,35,1530.59,53570.65,0.83
2024-07-06,BOS,DCA,Economy,Corporate,153,179.6,27478.8,0.81
2024-07-06,BOS,DCA,Premium Economy,Website,10,321.84,3218.4,0.6
2024-07-06,BOS,DCA,Business,Website,36,667.05,24013.8,0.92
2024-07-06,BOS,DCA,First,Travel Agent,24,1863.25,44718.0,0.77
2024-07-06,MIA,ATL,Economy,Website,141,155.01,21856.41,0.84
2024-07-06,MIA,ATL,Premium Economy,Website,33,341.49,11269.17,0.64
2024-07-06,MIA,ATL,Business,Travel Agent,17,782.49,13302.33,0.59
2024-07-06,MIA,ATL,First,Corporate,8,1296.08,10368.64,0.62
2024-07-06,DEN,ORD,Economy,Corporate,98,185.84,18212.32,0.91
2024-07-06,DEN,ORD,Premium Economy,Corporate,28,406.22,11374.16,0.59
2024-07-06,DEN,ORD,Business,Travel Agent,15,861.43,12921.45,0.76
2024-07-06,DEN,ORD,First,Website,15,1215.85,18237.75,0.78
2024-07-06,JFK,MIA,Economy,Website,47,143.42,6740.74,0.85
2024-07-06,JFK,MIA,Premium Economy,Website,2,397.09,794.18,0.76
2024-07-06,JFK,MIA,Business,Corporate,24,1010.53,24252.72,0.63
2024-07-06,JFK,MIA,First,Mobile App,16,1234.74,19755.84,0.9
2024-07-07,ORD,DFW,Economy,Travel Agent,14,134.48,1882.72,0.87
2024-07-07,ORD,DFW,Premium Economy,Website,40,320.96,12838.4,0.91
2024-07-07,ORD,DFW,Business,Mobile App,12,809.73,9716.76,0.81
2024-07-07,ORD,DFW,First,Travel Agent,23,1419.53,32649.19,0.77
2024-07-07,JFK,SFO,Economy,Travel Agent,65,165.23,10739.95,0.84
2024-07-07,JFK,SFO,Premium Economy,Website,19,294.53,5596.07,0.98
2024-07-07,JFK,SFO,Business,Mobile App,11,859.47,9454.17,0.61
2024-07-07,JFK,SFO,First,Travel Agent,23,1711.58,39366.34,0.6
2024-07-07,JFK,ORD,Economy,Travel Agent,158,120.22,18994.76,0.85
2024-07-07,JFK,ORD,Premium Economy,Mobile App,6,323.01,1938.06,0.82
2024-07-07,JFK,ORD,Business,Travel Agent,28,948.51,26558.28,0.94
2024-07-07,JFK,ORD,First,Website,13,1741.61,22640.93,0.85
2024-07-07,DEN,ORD,Economy,Corporate,36,173.6,6249.6,0.85
2024-07-07,DEN,ORD,Premium Economy,Corporate,40,307.99,12319.6,0.66
2024-07-07,DEN,ORD,Business,Travel Agent,15,662.09,9931.35,0.86
2024-07-07,DEN,ORD,First,Travel Agent,8,1381.2,11049.6,0.68
2024-07-07,ATL,BOS,Economy,Mobile App,159,171.07,27200.13,0.65
2024-07-07,ATL,BOS,Premium Economy,Corporate,35,369.23,12923.05,0.83
2024-07-07,ATL,BOS,Business,Travel Agent,4,926.32,3705.28,0.83
2024-07-07,ATL,BOS,First,Corporate,21,1652.95,34711.95,0.71
2024-07-07,LAX,SEA,Economy,Corporate,76,124.96,9496.96,0.94
2024-07-07,LAX,SEA,Premium Economy,Website,40,363.28,14531.2,0.92
2024-07-07,LAX,SEA,Business,Website,14,803.75,11252.5,0.69
2024-07-07,LAX,SEA,First,Website,34,1453.35,49413.9,0.58
2024-07-07,BOS,DCA,Economy,Mobile App,164,130.74,21441.36,0.75
2024-07-07,BOS,DCA,Premium Economy,Corporate,32,344.87,11035.84,0.85
2024-07-07,BOS,DCA,Business,Website,16,810.74,12971.84,0.85
2024-07-07,BOS,DCA,First,Website,13,1660.57,21587.41,0.68
2024-07-08,DEN,ORD,Economy,Corporate,67,163.71,10968.57,0.63
2024-07-08,DEN,ORD,Premium Economy,Mobile App,21,341.69,7175.49,0.94
2024-07-08,DEN,ORD,Business,Website,8,971.71,7773.68,0.83
2024-07-08,DEN,ORD,First,Travel Agent,12,1360.94,16331.28,0.68
2024-07-08,JFK,MIA,Economy,Travel Agent,176,126.38,22242.88,0.56
2024-07-08,JFK,MIA,Premium Economy,Travel Agent,25,309.9,7747.5,0.55
2024-07-08,JFK,MIA,Business,Travel Agent,24,795.3,19087.2,0.85
2024-07-08,JFK,MIA,First,Website,34,1236.97,42056.98,0.73
2024-07-08,LAX,SEA,Economy,Website,111,185.75,20618.25,0.98
2024-07-08,LAX,SEA,Premium Economy,Website,38,371.73,14125.74,0.67
2024-07-08,LAX,SEA,Business,Travel Agent,14,817.05,11438.7,0.82
2024-07-08,LAX,SEA,First,Website,31,1798.02,55738.62,0.57
2024-07-08,JFK,SFO,Economy,Travel Agent,39,175.02,6825.78,0.68
2024-07-08,JFK,SFO,Premium Economy,Travel Agent,5,435.14,2175.7,0.77
2024-07-08,JFK,SFO,Business,Mobile App,6,774.36,4646.16,0.84
2024-07-08,JFK,SFO,First,Website,14,1171.56,16401.84,0.69
2024-07-08,JFK,ORD,Economy,Travel Agent,51,159.59,8139.09,0.87
2024-07-08,JFK,ORD,Premium Economy,Mobile App,13,274.72,3571.36,0.65
2024-07-08,JFK,ORD,Business,Corporate,29,901.34,26138.86,0.8
2024-07-08,JFK,ORD,First,Corporate,12,1583.96,19007.52,0.8
2024-07-08,ORD,DFW,Economy,Mobile App,103,131.88,13583.64,0.59
2024-07-08,ORD,DFW,Premium Economy,Travel Agent,6,284.4,1706.4,0.82
2024-07-08,ORD,DFW,Business,Mobile App,3,861.44,2584.32,0.91
2024-07-08,ORD,DFW,First,Mobile App,21,1716.08,36037.68,0.6
2024-07-08,JFK,LAX,Economy,Mobile App,101,136.37,13773.37,0.73
2024-07-08,JFK,LAX,Premium Economy,Mobile App,14,354.88,4968.32,0.67
2024-07-08,JFK,LAX,Business,Mobile App,21,702.61,14754.81,0.84
2024-07-08,JFK,LAX,First,Mobile App,18,1837.64,33077.52,0.64
2024-07-09,JFK,SFO,Economy,Corporate,97,171.08,16594.76,0.9
2024-07-09,JFK,SFO,Premium Economy,Mobile App,37,316.56,11712.72,0.63
2024-07-09,JFK,SFO,Business,Mobile App,23,840.25,19325.75,0.56
2024-07-09,JFK,SFO,First,Travel Agent,3,1299.03,3897.09,0.8
2024-07-09,SFO,SEA,Economy,Travel Agent,148,126.94,18787.12,0.82
2024-07-09,SFO,SEA,Premium Economy,Travel Agent,32,371.07,11874.24,0.91
2024-07-09,SFO,SEA,Business,Website,29,721.01,20909.29,0.9
2024-07-09,SFO,SEA,First,Corporate,15,1356.03,20340.45,0.69
2024-07-09,ORD,DFW,Economy,Website,125,175.64,21955.0,0.72
2024-07-09,ORD,DFW,Premium Economy,Website,9,312.25,2810.25,0.9
2024-07-09,ORD,DFW,Business,Mobile App,39,625.77,24405.03,0.89
2024-07-09,ORD,DFW,First,Travel Agent,37,1349.26,49922.62,0.77
2024-07-09,MIA,ATL,Economy,Corporate,75,130.48,9786.0,0.97
2024-07-09,MIA,ATL,Premium Economy,Corporate,35,380.85,13329.75,0.96
2024-07-09,MIA,ATL,Business,Corporate,36,799.49,28781.64,0.81
2024-07-09,MIA,ATL,First,Travel Agent,28,1481.03,41468.84,0.85
2024-07-09,LAX,SEA,Economy,Corporate,169,165.62,27989.78,0.56
2024-07-09,LAX,SEA,Premium Economy,Corporate,7,366.95,2568.65,0.91
2024-07-09,LAX,SEA,Business,Corporate,7,978.19,6847.33,0.56
2024-07-09,LAX,SEA,First,Mobile App,18,1726.86,31083.48,0.89
2024-07-09,LAX,DEN,Economy,Corporate,105,122.59,12871.95,0.76
2024-07-09,LAX,DEN,Premium Economy,Travel Agent,22,339.16,7461.52,0.55
2024-07-09,LAX,DEN,Business,Travel Agent,34,653.86,22231.24,0.73
2024-07-09,LAX,DEN,First,Website,26,1646.08,42798.08,0.76
2024-07-09,JFK,LAX,Economy,Travel Agent,179,133.97,23980.63,0.63
2024-07-09,JFK,LAX,Premium Economy,Travel Agent,25,385.44,9636.0,0.81
2024-07-09,JFK,LAX,Business,Corporate,22,848.44,18665.68,0.56
2024-07-09,JFK,LAX,First,Travel Agent,3,1385.43,4156.29,0.83
2024-07-09,ATL,BOS,Economy,Corporate,152,144.61,21980.72,0.89
2024-07-09,ATL,BOS,Premium Economy,Mobile App,21,350.19,7353.99,0.57
2024-07-09,ATL,BOS,Business,Travel Agent,37,975.48,36092.76,0.74
2024-07-09,ATL,BOS,First,Corporate,36,1750.64,63023.04,0.8
2024-07-10,ATL,BOS,Economy,Travel Agent,130,177.93,23130.9,0.73
2024-07-10,ATL,BOS,Premium Economy,Mobile App,21,395.74,8310.54,0.77
2024-07-10,ATL,BOS,Business,Website,17,869.38,14779.46,0.77
2024-07-10,ATL,BOS,First,Travel Agent,28,1564.54,43807.12,0.92
2024-07-10,JFK,SFO,Economy,Website,55,163.52,8993.6,0.69
2024-07-10,JFK,SFO,Premium Economy,Travel Agent,7,305.88,2141.16,0.56
2024-07-10,JFK,SFO,Business,Website,11,955.56,10511.16,0.74
2024-07-10,JFK,SFO,First,Corporate,7,1584.78,11093.46,0.97
2024-07-10,LAX,SEA,Economy,Mobile App,80,115.31,9224.8,0.83
2024-07-10,LAX,SEA,Premium Economy,Travel Agent,33,293.57,9687.81,0.75
2024-07-10,LAX,SEA,Business,Corporate,5,920.0,4600.0,0.93
2024-07-10,LAX,SEA,First,Corporate,11,1387.83,15266.13,0.57
2024-07-10,JFK,LAX,Economy,Mobile App,60,169.01,10140.6,0.66
2024-07-10,JFK,LAX,Premium Economy,Travel Agent,40,304.3,12172.0,0.66
2024-07-10,JFK,LAX,Business,Corporate,17,915.41,15561.97,0.65
2024-07-10,JFK,LAX,First,Website,11,1637.47,18012.17,0.63
2024-07-10,JFK,MIA,Economy,Travel Agent,112,146.86,16448.32,0.59
2024-07-10,JFK,MIA,Premium Economy,Website,16,344.15,5506.4,0.91
2024-07-10,JFK,MIA,Business,Corporate,24,741.57,17797.68,0.75
2024-07-10,JFK,MIA,First,Corporate,28,1276.6,35744.8,0.93
2024-07-10,BOS,DCA,Economy,Corporate,105,132.84,13948.2,0.74
2024-07-10,BOS,DCA,Premium Economy,Travel Agent,34,385.83,13118.22,0.81
2024-07-10,BOS,DCA,Business,Corporate,18,941.35,16944.3,0.89
2024-07-10,BOS,DCA,First,Travel Agent,20,1593.56,31871.2,0.83
2024-07-10,SFO,SEA,Economy,Travel Agent,90,175.63,15806.7,0.61
2024-07-10,SFO,SEA,Premium Economy,Travel Agent,30,411.34,12340.2,0.87
2024-07-10,SFO,SEA,Business,Travel Agent,3,966.49,2899.47,0.96
2024-07-10,SFO,SEA,First,Mobile App,31,1494.86,46340.66,0.73
2024-07-10,DEN,ORD,Economy,Corporate,72,135.46,9753.12,0.93
2024-07-10,DEN,ORD,Premium Economy,Website,32,429.79,13753.28,0.73
2024-07-10,DEN,ORD,Business,Travel Agent,40,655.4,26216.0,0.74
2024-07-10,DEN,ORD,First,Mobile App,6,1366.59,8199.54,0.69
2024-07-11,JFK,ORD,Economy,Website,100,172.53,17253.0,0.72
2024-07-11,JFK,ORD,Premium Economy,Mobile App,20,309.48,6189.6,0.86
2024-07-11,JFK,ORD,Business,Travel Agent,23,719.22,16542.06,0.83
2024-07-11,JFK,ORD,First,Corporate,23,1415.13,32547.99,0.96
2024-07-11,DEN,ORD,Economy,Mobile App,38,177.47,6743.86,0.95
2024-07-11,DEN,ORD,Premium Economy,Corporate,2,434.09,868.18,0.92
2024-07-11,DEN,ORD,Business,Website,3,725.49,2176.47,0.92
2024-07-11,DEN,ORD,First,Website,17,1202.5,20442.5,0.9
2024-07-11,BOS,DCA,Economy,Travel Agent,24,174.56,4189.44,0.58
2024-07-11,BOS,DCA,Premium Economy,Corporate,7,408.84,2861.88,0.59
2024-07-11,BOS,DCA,Business,Website,22,890.31,19586.82,0.77
2024-07-11,BOS,DCA,First,Corporate,19,1719.04,32661.76,0.72
2024-07-11,JFK,LAX,Economy,Website,83,137.66,11425.78,0.75
2024-07-11,JFK,LAX,Premium Economy,Corporate,34,423.92,14413.28,0.83
2024-07-11,JFK,LAX,Business,Corporate,2,823.34,1646.68,0.67
2024-07-11,JFK,LAX,First,Corporate,28,1679.82,47034.96,0.72
2024-07-11,SFO,SEA,Economy,Corporate,42,154.62,6494.04,0.85
2024-07-11,SFO,SEA,Premium Economy,Website,10,393.18,3931.8,0.71
2024-07-11,SFO,SEA,Business,Travel Agent,39,1005.4,39210.6,0.71
2024-07-11,SFO,SEA,First,Website,12,1350.88,16210.56,0.85
2024-07-11,ORD,DFW,Economy,Mobile App,51,115.46,5888.46,0.8
2024-07-11,ORD,DFW,Premium Economy,Mobile App,20,352.19,7043.8,0.92
2024-07-11,ORD,DFW,Business,Travel Agent,32,732.51,23440.32,0.84
2024-07-11,ORD,DFW,First,Corporate,11,1277.81,14055.91,0.58
2024-07-11,ATL,BOS,Economy,Website,60,140.73,8443.8,0.93
2024-07-11,ATL,BOS,Premium Economy,Corporate,21,331.98,6971.58,0.76
2024-07-11,ATL,BOS,Business,Corporate,15,962.37,14435.55,0.79
2024-07-11,ATL,BOS,First,Website,34,1334.4,45369.6,0.7
2024-07-11,LAX,DEN,Economy,Travel Agent,82,147.97,12133.54,0.91
2024-07-11,LAX,DEN,Premium Economy,Website,40,300.38,12015.2,0.66
2024-07-11,LAX,DEN,Business,Website,12,630.51,7566.12,0.94
2024-07-11,LAX,DEN,First,Mobile App,32,1715.83,54906.56,0.83
2024-07-11,JFK,MIA,Economy,Travel Agent,142,186.63,26501.46,0.94
2024-07-11,JFK,MIA,Premium Economy,Corporate,33,338.29,11163.57,0.76
2024-07-11,JFK,MIA,Business,Website,15,703.48,10552.2,0.95
2024-07-11,JFK,MIA,First,Website,14,1515.95,21223.3,0.55
2024-07-12,SFO,SEA,Economy,Website,164,140.35,23017.4,0.95
2024-07-12,SFO,SEA,Premium Economy,Travel Agent,9,375.93,3383.37,0.76
2024-07-12,SFO,SEA,Business,Travel Agent,5,758.05,3790.25,0.9
2024-07-12,SFO,SEA,First,Travel Agent,6,1660.23,9961.38,0.94
2024-07-12,LAX,DEN,Economy,Corporate,137,138.98,19040.26,0.91
2024-07-12,LAX,DEN,Premium Economy,Website,24,332.1,7970.4,0.88
2024-07-12,LAX,DEN,Business,Mobile App,15,707.9,10618.5,0.96
2024-07-12,LAX,DEN,First,Website,21,1575.07,33076.47,0.78
2024-07-12,JFK,ORD,Economy,Website,15,154.64,2319.6,0.86
2024-07-12,JFK,ORD,Premium Economy,Mobile App,6,430.17,2581.02,0.9
2024-07-12,JFK,ORD,Business,Corporate,10,697.74,6977.4,0.85
2024-07-12,JFK,ORD,First,Mobile App,12,1376.46,16517.52,0.59
2024-07-12,LAX,SEA,Economy,Travel Agent,66,156.54,10331.64,0.97
2024-07-12,LAX,SEA,Premium Economy,Website,8,409.99,3279.92,0.62
2024-07-12,LAX,SEA,Business,Travel Agent,14,684.35,9580.9,0.68
2024-07-12,LAX,SEA,First,Website,27,1364.92,36852.84,0.59
2024-07-12,ORD,DFW,Economy,Mobile App,169,121.24,20489.56,0.7
2024-07-12,ORD,DFW,Premium Economy,Mobile App,6,411.43,2468.58,0.69
2024-07-12,ORD,DFW,Business,Website,21,698.03,14658.63,0.68
2024-07-12,ORD,DFW,First,Corporate,7,1469.48,10286.36,0.84
2024-07-12,ATL,BOS,Economy,Website,162,179.55,29087.1,0.98
2024-07-12,ATL,BOS,Premium Economy,Corporate,37,329.37,12186.69,0.68
2024-07-12,ATL,BOS,Business,Travel Agent,28,748.71,20963.88,0.87
2024-07-12,ATL,BOS,First,Corporate,21,1322.91,27781.11,0.69
2024-07-12,JFK,MIA,Economy,Travel Agent,147,123.82,18201.54,0.87
2024-07-12,JFK,MIA,Premium Economy,Mobile App,8,369.2,2953.6,0.61
2024-07-12,JFK,MIA,Business,Travel Agent,5,757.08,3785.4,0.73
2024-07-12,JFK,MIA,First,Website,8,1825.15,14601.2,0.56
2024-07-12,BOS,DCA,Economy,Website,102,181.28,18490.56,0.97
2024-07-12,BOS,DCA,Premium Economy,Corporate,7,384.72,2693.04,0.56
2024-07-12,BOS,DCA,Business,Mobile App,18,686.41,12355.38,0.61
2024-07-12,BOS,DCA,First,Website,11,1443.24,15875.64,0.73
2024-07-13,JFK,MIA,Economy,Corporate,12,183.93,2207.16,0.78
2024-07-13,JFK,MIA,Premium Economy,Travel Agent,7,352.22,2465.54,0.87
2024-07-13,JFK,MIA,Business,Website,16,758.65,12138.4,0.61
2024-07-13,JFK,MIA,First,Travel Agent,10,1506.44,15064.4,0.79
2024-07-13,BOS,DCA,Economy,Corporate,56,118.74,6649.44,0.62
2024-07-13,BOS,DCA,Premium Economy,Website,31,276.63,8575.53,0.94
2024-07-13,BOS,DCA,Business,Travel Agent,33,841.95,27784.35,0.87
2024-07-13,BOS,DCA,First,Travel Agent,37,1731.64,64070.68,0.75
2024-07-13,JFK,SFO,Economy,Website,94,125.62,11808.28,0.59
2024-07-13,JFK,SFO,Premium Economy,Travel Agent,4,300.09,1200.36,0.69
2024-07-13,JFK,SFO,Business,Website,11,899.53,9894.83,0.94
2024-07-13,JFK,SFO,First,Corporate,26,1163.47,30250.22,0.57
2024-07-13,ATL,BOS,Economy,Website,51,127.69,6512.19,0.66
2024-07-13,ATL,BOS,Premium Economy,Corporate,21,400.37,8407.77,0.93
2024-07-13,ATL,BOS,Business,Travel Agent,27,799.95,21598.65,0.85
2024-07-13,ATL,BOS,First,Travel Agent,39,1181.99,46097.61,0.56
2024-07-13,LAX,DEN,Economy,Website,154,160.89,24777.06,0.77
2024-07-13,LAX,DEN,Premium Economy,Corporate,18,334.68,6024.24,0.64
2024-07-13,LAX,DEN,Business,Website,23,975.23,22430.29,0.82
2024-07-13,LAX,DEN,First,Travel Agent,10,1462.62,14626.2,0.64
2024-07-13,SFO,SEA,Economy,Corporate,135,153.42,20711.7,0.74
2024-07-13,SFO,SEA,Premium Economy,Corporate,17,327.2,5562.4,0.58
2024-07-13,SFO,SEA,Business,Corporate,5,881.01,4405.05,0.73
2024-07-13,SFO,SEA,First,Mobile App,10,1789.24,17892.4,0.91
2024-07-13,JFK,ORD,Economy,Website,30,178.9,5367.0,0.89
2024-07-13,JFK,ORD,Premium Economy,Mobile App,2,362.21,724.42,0.95
2024-07-13,JFK,ORD,Business,Corporate,19,947.98,18011.62,0.84
2024-07-13,JFK,ORD,First,Corporate,7,1801.84,12612.88,0.87
2024-07-13,MIA,ATL,Economy,Website,9,130.63,1175.67,0.64
2024-07-13,MIA,ATL,Premium Economy,Website,18,396.47,7136.46,0.92
2024-07-13,MIA,ATL,Business,Travel Agent,37,908.64,33619.68,0.62
2024-07-13,MIA,ATL,First,Travel Agent,39,1373.79,53577.81,0.86
2024-07-13,ORD,DFW,Economy,Website,149,133.89,19949.61,0.86
2024-07-13,ORD,DFW,Premium Economy,Travel Agent,30,308.0,9240.0,0.61
2024-07-13,ORD,DFW,Business,Mobile App,7,853.52,5974.64,0.96
2024-07-13,ORD,DFW,First,Corporate,5,1493.45,7467.25,0.9
2024-07-13,DEN,ORD,Economy,Travel Agent,37,167.67,6203.79,0.83
2024-07-13,DEN,ORD,Premium Economy,Corporate,37,351.7,13012.9,0.66
2024-07-13,DEN,ORD,Business,Corporate,35,941.73,32960.55,0.87
2024-07-13,DEN,ORD,First,Corporate,23,1752.99,40318.77,0.71
2024-07-14,MIA,ATL,Economy,Mobile App,5,166.82,834.1,0.88
2024-07-14,MIA,ATL,Premium Economy,Website,11,357.33,3930.63,0.66
2024-07-14,MIA,ATL,Business,Mobile App,34,640.28,21769.52,0.77
2024-07-14,MIA,ATL,First,Corporate,21,1537.33,32283.93,0.84
2024-07-14,JFK,MIA,Economy,Corporate,109,150.12,16363.08,0.82
2024-07-14,JFK,MIA,Premium Economy,Website,27,371.42,10028.34,0.67
2024-07-14,JFK,MIA,Business,Mobile App,19,811.06,15410.14,0.87
2024-07-14,JFK,MIA,First,Travel Agent,32,1750.28,56008.96,0.69
2024-07-14,LAX,DEN,Economy,Website,167,131.84,22017.28,0.64
2024-07-14,LAX,DEN,Premium Economy,Corporate,24,322.96,7751.04,0.84
2024-07-14,LAX,DEN,Business,Travel Agent,12,857.88,10294.56,0.95
2024-07-14,LAX,DEN,First,Corporate,31,1349.67,41839.77,0.97
2024-07-14,SFO,SEA,Economy,Website,21,184.82,3881.22,0.85
2024-07-14,SFO,SEA,Premium Economy,Travel Agent,26,431.88,11228.88,0.84
2024-07-14,SFO,SEA,Business,Mobile App,22,791.13,17404.86,0.88
2024-07-14,SFO,SEA,First,Website,33,1720.73,56784.09,0.73
2024-07-14,DEN,ORD,Economy,Travel Agent,161,131.33,21144.13,0.72
2024-07-14,DEN,ORD,Premium Economy,Travel Agent,24,280.89,6741.36,0.88
2024-07-14,DEN,ORD,Business,Corporate,9,745.17,6706.53,0.81
2024-07-14,DEN,ORD,First,Corporate,29,1533.16,44461.64,0.65
2024-07-14,ORD,DFW,Economy,Website,17,180.97,3076.49,0.79
2024-07-14,ORD,DFW,Premium Economy,Mobile App,34,327.76,11143.84,0.9
2024-07-14,ORD,DFW,Business,Website,27,949.68,25641.36,0.89
2024-07-14,ORD,DFW,First,Website,22,1213.82,26704.04,0.8
2024-07-14,JFK,SFO,Economy,Mobile App,76,127.62,9699.12,0.61
